"cluster_number","position_number","(2, 5]","(5, 10]","[0]","(0, 2]","(10, 15]","(15, 20]","(20, 30)"
0,6479,0,0,0,0.005637574663589488,0,0,0
0,6480,0,0.0029916731056497735,0,0,0,0,0
0,6483,0,0.002006063663189449,0,0,0,0,0
0,6484,0,0,0.006778440526371551,0,0,0,0
0,6485,0,0.003206500695683135,0,0.006057394053431259,0,0,0
0,6489,0.005531001912638997,0,0,0,0,0,0
0,6492,0,0.0019477290170870094,0,0,0,0,0
0,6493,0.011161661517397618,0,0,0,0,0,0
0,6494,0.003193155743379215,0,0,0,0,0,0
0,6495,0.00320140679181172,0,0,0.005885220062248459,0,0,0
0,6497,0,0,0.00471290714709095,0,0,0,0
0,6498,0.004214096695343998,0.004100830821689995,0,0,0,0,0
0,6500,0,0.002460498493013998,0,0,0,0,0
0,7319,0.004588683068263465,0,0,0,0,0,0
0,6502,0,0,0,0,0,0,0
0,6504,0.0032863247438491656,0,0,0.006041326695199346,0,0,0
0,6508,0.005162268451796398,0.005023517756570245,0,0,0,0,0
0,6512,0,0,0.023363986495153005,0,0,0,0
0,6513,0,0,0.029282863073925105,0,0,0,0
0,6515,0.0029854082612798447,0,0,0,0,0,0
0,6518,0,0.0035149978471628535,0,0,0,0,0
0,6519,0.003612082881723427,0,0,0,0,0,0
0,6522,0.0038960516617331307,0,0,0,0,0,0
0,6524,0,0,0.008820139480097921,0,0,0,0
0,6527,0,0,0,0.01279539418028176,0,0,0
0,6529,0,0.004384160951188577,0,0,0,0,0
0,6532,0,0,0,0,0,0,0
0,6534,0.0029569079437497267,0,0,0,0,0,0
0,6538,0,0,0.0075993589292193174,0,0,0,0
0,6539,0,0,0,0.004657628147423627,0,0,0
0,6541,0,0,0,0,0,0.008706435721767904,0.016975623023246077
0,6543,0,0.005219239227605449,0,0,0,0,0
0,6545,0.004692971319814907,0,0,0,0,0,0
0,6547,0,0.0040594082881375716,0,0,0,0,0
0,6549,0,0.003223647758226895,0,0.00608978653500041,0,0,0
0,6550,0,0,0.01060973299779895,0,0,0,0
0,6551,0.009245853943515936,0,0,0,0,0,0
0,6555,0.0014175565542690338,0,0,0.0026059269612015486,0,0,0
0,6556,0.0010307357973636734,0.0010030318315947244,0,0,0,0,0
0,6557,0,0,0.008134128631645862,0,0,0,0
0,6558,0.0033758703771965544,0,0,0,0,0,0
0,6560,0,0,0,0,0.0037142815108128255,0.00530316103735768,0.010339990494235276
0,6565,0.0010290236116537671,0.0010013656657615105,0,0,0,0,0
0,6566,0.0032603800748187777,0,0,0,0,0,0
0,6567,0,0.0025381984454249658,0,0,0,0,0
0,6568,0.0033484984552192855,0,0,0,0,0,0
0,6570,0,0,0,0.0041944386079008356,0,0,0
0,6574,0.008977858177037213,0,0,0,0,0,0
0,6576,0,0,0,0.004297321064321044,0,0,0
0,6577,0.0034801809787391447,0,0,0.00639769709014088,0,0,0
0,6579,0.002208457091677603,0,0,0.004059857690000273,0,0,0
0,6581,0.0030819513145053123,0,0,0.005665622298731725,0,0,0
0,6582,0.005735853835329331,0,0,0,0,0,0
0,6584,0.005789459945939885,0,0,0,0,0,0
0,6586,0.002004764447299572,0.001950880682163202,0,0,0,0,0
0,6589,0.0018139742729592029,0,0,0.0033346708112593753,0,0,0
0,6590,0,0,0,0,0,0,0
0,6591,0,0,0.04575447355300797,0,0,0,0
0,6593,0.0060142933418987155,0,0,0,0,0,0
0,6594,0,0.007262917238414812,0,0,0,0,0
0,6596,0,0,0.0075993589292193174,0,0,0,0
0,6597,0.002523308408210052,0,0,0,0,0,0
0,6598,0,0,0.008318995191455994,0,0,0,0
0,6604,0,0,0.04672797299030601,0,0,0,0
0,6605,0,0.005311208200779114,0,0,0,0,0
0,6606,0,0,0.005155433639775546,0,0,0,0
0,6608,0.0017775386347649003,0.0017297622117315049,0,0,0.0028083591911023803,0,0
0,6609,0.0035398412240889585,0,0,0.006507371897400438,0,0,0
0,6618,0,0,0.010167660789557326,0,0,0,0
0,6619,0.003339472852914112,0.0032497149907732043,0,0.006139030091887206,0,0,0
0,6621,0.00404883800140894,0,0,0.007443072431667168,0,0,0
0,6622,0,0.003330509009880825,0,0,0,0,0
0,6625,0.0029151633610144364,0,0,0.005359012150800361,0,0,0.012821588212851742
0,6627,0,0.0026039832863431075,0,0,0,0,0
0,6628,0.0021889477534119003,0.002130113536354874,0,0.004023993222774123,0,0,0
0,6629,0,0,0,0,0,0,0
0,6631,0.003330495775352515,0,0,0,0,0,0
0,6634,0.0037543770558519257,0,0,0,0,0,0
0,6635,0,0,0,0.014415064329684516,0,0,0
0,6636,0.002544033733944837,0,0,0,0,0,0
0,6637,0,0,0,0.014415064329684516,0,0,0
0,6638,0.0037543770558519257,0,0,0.006901758073000465,0,0,0
0,6639,0,0,0,0.004111155530848652,0,0,0
0,6641,0.001638815381522666,0,0,0.003012672174722425,0,0,0
0,6642,0.003321566832255055,0,0,0.0061061130404561756,0,0,0
0,6645,0.004035649604010214,0,0,0,0,0,0
0,6650,0,0,0,0.00918379098423449,0,0,0
0,6654,0.0029428608751333385,0,0,0.005409929130855471,0,0,0
0,6656,0.003970975732151075,0,0,0,0,0,0
0,6659,0.003366696816388955,0,0,0,0,0,0
0,6661,0,0,0.013900093231293561,0,0,0,0
0,6662,0.004955777713724542,0,0,0,0,0,0
0,6663,0,0,0,0,0,0,0
0,6665,0,0,0,0,0.005247791839673885,0,0
0,6667,0,0,0.004436797435443197,0,0,0,0
0,6668,0,0,0.010818791776080703,0,0,0,0
0,6669,0,0.002709312947363728,0,0,0,0,0
0,6671,0,0,0.020335321579114652,0,0,0,0
0,6672,0,0.0017834974283681341,0,0,0.0028956011186366255,0.004134269033561387,0
0,6673,0.003549984035619299,0,0,0,0,0,0
0,6674,0,0.0065524144650916235,0,0,0,0,0
0,6675,0,0,0,0,0.004918156673865223,0,0
0,6676,0,0,0.00984849654952638,0,0,0,0
0,6680,0.004640241304985526,0,0,0,0,0,0
0,6681,0.00268169789703709,0,0,0,0,0,0
0,6682,0,0.002758911353722789,0,0,0,0,0
0,6683,0.002647317154767384,0,0,0.004866624282243918,0,0,0
0,6684,0.0051838679013855036,0,0,0,0,0,0
0,6686,0.0021659867629914955,0,0,0,0,0,0
0,6687,0.003970975732151075,0,0,0,0,0,0
0,8406,0.003321566832255055,0,0,0,0,0,0
0,6689,0,0.0025435532944659465,0,0,0,0,0
0,6690,0,0,0,0.0068191022876950705,0,0,0
0,6691,0.0026304552620618586,0,0,0,0,0,0
0,6693,0.0028030416932831124,0,0,0,0,0,0
0,6694,0.004538257979601229,0,0,0,0,0,0
0,6695,0,0.004290548973583127,0,0,0.006965930093232594,0,0
0,6696,0.0034998430181670493,0.0034057747502171153,0,0,0,0,0
0,6698,0,0,0.010074379497910013,0,0,0,0
0,6699,0,0,0,0.008047986445548246,0,0,0
0,6700,0,0,0.007573154243256492,0,0,0,0
0,6703,0,0.00496149901883481,0,0.009372757876914212,0,0,0
0,6704,0.0024485067755556037,0,0,0,0,0,0
0,6705,0,0,0,0,0.0036048367517465176,0,0
0,6706,0,0.002638171250715227,0,0,0,0,0
0,6707,0,0,0.008512460195908459,0,0,0,0
0,6708,0,0.0025543310626628363,0,0,0,0,0
0,6712,0,0,0,0.016153050809150023,0,0,0
0,6713,0,0,0,0.008404354849041156,0,0,0
0,6715,0.0038960516617331307,0,0,0,0,0,0
0,6716,0,0.0038518985992870886,0,0,0,0,0
0,6718,0,0.0023052471540666516,0,0,0,0,0
0,6719,0,0,0.0067368550016698855,0,0,0,0
0,6720,0,0.003504779830165287,0,0,0,0,0
0,6721,0,0.002425843584661688,0,0,0,0,0
0,6722,0,0.0030292569386353237,0,0,0,0,0
0,6723,0,0,0.0046827606194976175,0,0,0,0
0,6724,0,0,0.004753711537974855,0,0,0,0
0,6726,0,0.003181119423685643,0,0,0,0,0
0,6727,0,0,0.027800186462587122,0,0,0,0
0,6729,0.0030666941297800383,0,0,0,0,0,0
0,6730,0,0.003223647758226895,0,0,0,0,0
0,6732,0.003958288908725673,0,0,0,0,0,0
0,6733,0.006696996910438571,0,0,0,0,0,0
0,6734,0.0027904153793494044,0,0,0,0,0,0
0,6735,0,0,0.007039149777385841,0,0,0,0
0,6737,0,0.0037676383174276838,0,0,0,0,0
0,6738,0,0,0,0,0,0,0
0,6742,0,0,0,0,0.0040029168838412255,0,0
0,6746,0.004605741369632474,0,0,0,0,0,0
0,6747,0.0027471051628184823,0,0,0,0,0,0
0,6748,0,0,0.0067368550016698855,0,0,0,0
0,6749,0,0,0,0,0.012388774406318727,0,0
0,6750,0,0.0020161275277204996,0,0,0.00327328822106749,0,0
0,6753,0.0032689826607681673,0,0,0,0,0,0
0,6754,0.001938880169688788,0.0018867672325146461,0,0.0035642882067138553,0,0,0
0,6755,0,0.0021801885381136686,0,0,0,0,0
0,6756,0,0.0035669948567362683,0,0,0,0,0
0,6757,0.002647317154767384,0.002576162952087305,0,0,0,0,0
0,6758,0,0.0019994100523662668,0,0,0,0,0
0,6759,0,0.003535613670313369,0,0,0,0,0
0,6763,0,0.002506536926355216,0,0,0,0,0
0,6764,0,0,0.01603076445652834,0,0,0,0
0,6765,0,0,0,0,0.012388774406318727,0,0
0,6766,0.002405717336759486,0,0,0,0,0,0
0,6768,0,0,0.00861260678644856,0,0,0,0
0,6769,0,0.002810359584095242,0,0,0,0,0
0,6770,0,0,0,0,0,0,0
0,6771,0,0,0.007573154243256492,0,0,0,0
0,6772,0,0.007351489399858895,0,0,0,0,0
0,6774,0.0027110381366107997,0.002638171250715227,0,0,0,0,0
0,6776,0.0033943682970716043,0,0,0,0,0,0
0,6777,0.006960361957478289,0,0,0,0,0,0
0,6778,0,0,0.01771140911729341,0,0,0,0
0,6779,0.002922038746299848,0.002843500616926554,0,0,0,0,0
0,6780,0.0022816656140536564,0,0,0,0,0,0
0,6781,0,0,0.005660347243671089,0,0,0,0
0,6782,0,0.0021414640525343853,0,0,0,0,0
0,6783,0.004521694994274217,0,0,0,0,0,0
0,6785,0,0,0,0,0,0,0
0,6787,0,0,0.0053961049890525374,0,0,0,0
0,6788,0,0.0019290308185229742,0,0,0,0.004471625386699996,0
0,6789,0,0,0,0,0,0,0
0,6791,0,0,0,0,0,0,0
0,6792,0,0.00941909579356921,0,0,0,0,0
0,6793,0,0,0.01092644144549444,0,0,0,0
0,6795,0.0060142933418987155,0.0058526420464896055,0,0,0,0,0
0,6797,0,0,0,0,0,0.015789637664901116,0
0,6800,0.00565728049511934,0,0,0,0,0,0
0,6801,0,0,0,0,0,0,0
0,6802,0,0.0023456114038460287,0,0,0.0038082224828761848,0,0
0,6804,0,0.003367721401052678,0,0,0,0,0
0,6806,0,0.0022920993566099977,0,0,0,0.005313243092561782,0
0,6807,0,0,0,0.00639769709014088,0,0,0
0,6808,0,0.007351489399858895,0,0,0,0,0
0,6809,0,0.001996099770822614,0,0,0,0,0
0,6810,0.002922038746299848,0.002843500616926554,0,0,0,0,0
0,6812,0,0.0027277019492689117,0,0,0,0,0
0,6813,0,0,0.013988628856970591,0,0,0,0
0,6814,0,0,0.004383662136815135,0,0,0,0
0,6815,0,0.0028169258448057445,0,0,0,0,0
0,6816,0,0,0,0,0.003328956388092447,0,0
0,6817,0,0,0,0,0,0.015106842522635121,0
0,6818,0.001552561940389894,0.001510832407991051,0,0,0,0,0
0,6819,0,0.002797318472336099,0,0,0,0,0
0,6820,0.0025545245947033723,0,0,0,0,0,0
0,6821,0,0,0.011262639643817346,0,0,0,0
0,6822,0.0023376309970398784,0,0,0,0,0,0
0,6823,0,0,0,0,0,0,0
0,1591,0.0038960516617331307,0,0,0,0,0,0
0,6826,0,0,0,0,0,0.005623271361544261,0
0,6829,0,0.0037442368371952135,0,0,0,0,0
0,6830,0,0.0019383348256862682,0,0,0,0,0
0,6831,0,0.0024455258855514378,0,0,0,0,0
0,6835,0,0.0019477290170870094,0,0,0,0,0
0,6836,0,0,0,0,0,0,0
0,6838,0,0.0015576799245179056,0,0,0.0025289746204113167,0.00361080861329134,0
0,6839,0,0,0,0,0,0,0
0,6840,0,0,0,0.007467475947836568,0,0,0
0,6841,0,0,0,0,0.0035268943354925387,0,0
0,6842,0.0055064196819161575,0,0,0,0.008699672694214929,0,0
0,6843,0,0,0.01092644144549444,0,0,0,0
0,6845,0.007374669216851997,0,0,0,0,0,0
0,6846,0,0.0022121913056456126,0,0,0,0,0
0,6847,0,0,0.0063291490793786235,0,0,0,0
0,6848,0,0.0021762531797416226,0,0,0,0,0
0,6850,0,0,0,0,0,0,0
0,6852,0,0,0.0065363533647154245,0,0,0,0
0,6854,0.004538257979601229,0,0,0,0,0,0
0,6856,0,0,0,0,0,0,0
0,6857,0,0,0.004454796613680289,0,0,0,0
0,6858,0,0.0025328660957497032,0,0,0,0,0
0,6859,0.0035601851391699295,0,0,0,0,0,0
0,6861,0,0.0019383348256862682,0,0,0,0,0
0,6862,0,0.001989511982800097,0,0,0,0,0
0,6863,0.002021116522726159,0,0,0,0,0,0
0,6864,0,0.004481948927795014,0,0,0,0,0
0,6865,0,0.003147896244326002,0,0,0,0,0
0,6868,0,0,0,0,0,0,0
0,6869,0,0,0.003942934884280759,0,0,0,0
0,5957,0.006770188133503473,0,0,0,0,0,0
0,6871,0,0.003620553338068645,0,0,0,0,0
0,6872,0,0,0,0,0,0,0
0,6873,0.00268169789703709,0,0,0,0,0,0
0,6874,0,0,0,0,0,0,0
0,6875,0.002387176162680415,0,0,0.004388401086878908,0,0,0
0,6876,0,0,0,0,0.0035332605707551605,0,0
0,6877,0.0029289466393171053,0,0,0.005384350269716675,0,0,0
0,6878,0,0.002435644972882543,0,0,0,0,0
0,6880,0.0032950649692317434,0,0,0,0,0,0
0,6881,0,0.00246553018727374,0,0,0,0,0
0,6883,0.005162268451796398,0,0,0,0,0,0
0,6884,0.004424801530111198,0,0,0,0,0,0
0,6886,0.0035297562063565115,0,0,0,0.00557671326552239,0,0
0,6887,0,0,0,0.01074330266080261,0,0,0
0,6888,0,0.0032150513642049566,0,0,0,0,0
0,6890,0,0,0,0,0,0,0
0,6892,0,0.0025013366422756405,0,0,0,0,0
0,6893,0,0,0.004946429573298159,0,0,0,0
0,6895,0,0,0.008287602756771255,0,0,0,0
0,6897,0,0,0.019785718293192638,0,0,0,0
0,6898,0,0,0,0,0.0033233045096746332,0,0
0,6900,0,0,0,0,0,0,0
0,6901,0.0027904153793494044,0.002715415003551484,0,0,0,0,0
0,6902,0,0,0,0,0.0042926016583297345,0,0
0,6903,0,0.002040007210789947,0,0,0,0,0
0,6905,0,0,0,0,0,0,0
0,6906,0,0,0.004454796613680289,0,0,0,0
0,6907,0,0.0025543310626628363,0,0,0,0,0
0,6908,0.0018686944621887414,0,0,0,0,0,0
0,6909,0,0,0.027113762105486203,0,0,0,0
0,6910,0.0022691289898006143,0.00220813967321769,0,0,0,0,0
0,6911,0,0,0,0.008594642128642088,0,0,0
0,6913,0,0,0.008715137819620565,0,0,0,0
0,6914,0,0,0.00535662129401069,0,0,0,0
0,6915,0,0,0,0,0,0,0
0,6916,0,0,0,0,0,0.007004425731046359,0
0,6917,0.0034801809787391447,0.0033866411842046595,0,0,0,0,0
0,6918,0.0035197284898611804,0.0034251257431160763,0,0,0,0,0
0,6920,0,0,0.005409395888040351,0,0,0,0
0,6923,0,0.004481948927795014,0,0,0,0,0
0,6924,0,0,0.0034915973458575244,0,0,0,0
0,6925,0,0,0,0.01074330266080261,0,0,0
0,6926,0,0,0.05935715487957791,0,0,0,0
0,6927,0.0027593417114279185,0,0,0,0,0,0
0,6928,0.004538257979601229,0,0,0,0,0,0
0,6929,0.0028093977968959988,0,0,0,0,0,0
0,6931,0,0,0,0,0,0.006115461415071109,0
0,6935,0.013180259876926973,0,0,0,0,0,0
0,6937,0.002784144782991316,0,0,0,0,0,0
0,6939,0,0,0,0,0,0,0
0,6940,0.005119605076161717,0.004982001080896111,0,0,0,0,0
0,6941,0,0.0037096746510057194,0,0,0,0,0
0,6942,0,0.0019994100523662668,0,0,0,0,0
0,6943,0,0,0.02413422780818003,0,0,0,0
0,6944,0.002670138854377447,0,0,0,0,0,0
0,6945,0,0,0.04575447355300797,0,0,0,0
0,6947,0.0035398412240889585,0,0,0,0.005592646731995311,0,0
0,6948,0,0,0,0,0.003591607993024512,0,0
0,6949,0,0,0.01060973299779895,0,0,0,0
0,6950,0,0,0,0.009372757876914212,0,0,0
0,6951,0,0.0021801885381136686,0,0,0,0,0
0,6953,0.002502918037234617,0,0,0,0,0,0
0,6954,0,0.0033213340539307405,0,0.006274325520909513,0,0,0
0,6957,0,0,0.01909751939603811,0,0,0,0
0,6960,0,0.0021263567223577754,0,0,0,0,0
0,6961,0.005119605076161717,0.004982001080896111,0,0,0,0,0
0,6963,0,0,0,0,0,0,0
0,6964,0,0.004941165006462536,0,0,0,0,0
0,6970,0,0.0029550104450413203,0,0,0,0,0
0,6972,0,0.0015437186447847103,0,0,0.002506307754415312,0.003578445411891802,0
0,6973,0.0032689826607681673,0,0,0,0,0,0
0,6975,0.0027169833956823147,0.0026439567139843394,0,0,0,0,0
0,6976,0,0.002758911353722789,0,0,0,0,0
0,6977,0.0033943682970716043,0,0,0,0,0,0
0,6979,0,0,0,0.012940796386875873,0,0,0.030961221536715856
0,6982,0.004075475093523472,0.003965935070976509,0,0,0,0,0
0,6983,0.007508754111703851,0,0,0,0,0,0
0,6984,0,0.0021263567223577754,0,0,0,0,0
0,6986,0,0.0022705165001447435,0,0,0,0,0
0,3895,0,0,0.00546322072274722,0,0,0,0
0,6988,0,0,0,0.025306446267668373,0,0,0
0,6990,0.002670138854377447,0,0,0,0,0,0
0,6991,0,0,0,0,0.004398710912805301,0,0
0,6992,0,0.0026497676078612283,0,0,0,0,0
0,6993,0,0.003189535083536663,0,0,0.005178376603699362,0,0
0,6994,0.003883838333639923,0,0,0,0,0,0
0,6995,0,0,0,0,0,0,0
0,6996,0,0,0,0.004241303843743303,0,0,0
0,6998,0,0,0,0,0,0,0
0,6999,0,0.002224435906968374,0,0,0,0,0
0,7000,0.002328842910584841,0,0,0,0,0,0
0,7003,0.002359894149392639,0,0,0,0,0,0
0,7004,0,0,0,0,0,0,0
0,7006,0,0.0033122095098265356,0,0,0,0,0
0,7007,0.002978231799113307,0,0,0.005474952317524408,0,0,0
0,7008,0.00565728049511934,0.005505224938707118,0,0,0,0,0
0,7010,0,0.0019290308185229742,0,0,0,0.004471625386699996,0
0,7011,0,0.0057411631503659945,0,0,0,0,0
0,7013,0,0,0.012478492787183992,0,0,0,0
0,7014,0.002784144782991316,0,0,0,0,0,0
0,7015,0.004075475093523472,0.003965935070976509,0,0,0,0,0
0,7016,0.0026416725552902676,0.002570670067328057,0,0,0,0,0
0,7020,0.0023376309970398784,0,0,0,0,0,0
0,7021,0,0,0,0,0,0,0
0,7024,0,0.0030368873087578308,0,0,0,0,0
0,7026,0.003234841849689649,0,0,0,0,0,0
0,7027,0,0,0.012067113904090015,0,0,0,0
0,7028,0,0.0022920993566099977,0,0,0,0,0
0,7031,0.00384765350444452,0.0037442368371952135,0,0,0,0,0
0,7034,0.0021697800848181005,0,0,0,0,0,0
0,7035,0,0,0,0.007591933880300512,0,0,0
0,7036,0.0022691289898006143,0.00220813967321769,0,0,0,0,0
0,7037,0.0028093977968959988,0,0,0,0,0,0
0,7038,0,0.0019321222140654788,0,0,0,0,0
0,7039,0.007891365786185578,0,0,0,0,0,0
0,7040,0.0034899843054398186,0,0,0,0,0,0
0,7041,0,0,0.005179751722982034,0,0,0,0
0,7042,0.0021659867629914955,0,0,0,0,0,0
0,7043,0.002670138854377447,0,0,0,0,0,0
0,7044,0,0,0.008194831084120831,0,0,0,0
0,7045,0.00287458104044347,0,0,0,0,0,0
0,7047,0.0023376309970398784,0,0,0,0,0,0
0,7048,0.002784144782991316,0,0,0,0,0,0
0,7049,0.002784144782991316,0,0,0,0,0,0
0,7050,0.0017800925695849647,0,0,0,0,0,0
0,7051,0,0,0.0034805304762985465,0,0,0,0
0,7052,0.004316879541571901,0,0,0,0,0,0
0,7053,0,0,0,0,0,0,0
0,7055,0,0.003223647758226895,0,0,0,0,0
0,7056,0.002728952485531136,0,0,0,0,0,0
0,7058,0.002359894149392639,0,0,0,0,0,0
0,7059,0,0,0.04575447355300797,0,0,0,0
0,7061,0,0,0,0,0.004227702713171402,0,0
0,7064,0,0,0,0,0,0,0
0,7065,0,0.003889175037344706,0,0,0,0,0
0,7066,0,0.0017223489451097982,0,0,0,0,0
0,7067,0.0037657885362648497,0,0,0.006922736061064296,0,0,0
0,7069,0.0036763929627036665,0.003577579411207296,0,0,0,0,0
0,7070,0.004657685821169682,0,0,0,0,0,0
0,7074,0.0027051188393692914,0,0,0,0,0,0
0,7075,0.003883838333639923,0,0,0,0,0,0
0,7076,0,0.0034446978902195964,0,0,0.005592646731995311,0,0
0,7077,0,0,0,0,0,0,0
0,7079,0,0.0042155393761428624,0,0,0,0,0
0,7080,0.004728795528363112,0,0,0,0,0,0
0,7081,0,0,0.005825503264043455,0,0,0,0
0,7082,0,0.002843500616926554,0,0,0.00461657159480745,0,0
0,7084,0,0,0.012269356036560798,0,0,0,0
0,7085,0,0,0,0,0.0034042197499101895,0,0
0,8285,0,0,0,0,0,0,0
0,7090,0,0,0,0,0,0,0
0,7091,0.004710815317228652,0,0,0,0,0,0
0,7092,0,0,0.007153793910568022,0,0,0,0
0,7093,0.0018034125595795278,0.0017549407009852386,0,0.0033152549695635424,0,0,0
0,7095,0,0.004290548973583127,0,0,0,0,0
0,7096,0.001846414945500947,0,0,0.003394307249016622,0,0,0
0,7097,0,0,0.00822552333537222,0,0,0,0
0,7098,0.003958288908725673,0,0,0,0,0,0
0,7101,0.004272222167003915,0.004157394005437444,0,0,0,0,0
0,7103,0,0,0.01756971784435506,0,0,0,0
0,7106,0,0,0,0.0034404534200757606,0,0,0
0,7107,0,0.0029842679742001455,0,0,0,0,0
0,8420,0,0.005505224938707118,0,0,0,0,0
0,7111,0.0037657885362648497,0,0,0,0,0,0
0,7112,0.0016971841485358022,0.0016515674816121354,0,0,0,0,0
0,7115,0,0,0,0.008134214871750547,0.006990808414994139,0,0
0,7116,0,0.004619326672708271,0,0.008726360781954611,0,0,0
0,7117,0,0.0032851342277298605,0,0,0,0,0.01484788825738962
0,7118,0,0,0,0,0.0064815442258223804,0,0
0,7119,0,0.0016629576021749775,0,0,0,0,0
0,7120,0,0,0,0,0,0,0
0,7121,0,0.0028912332411915077,0,0,0,0,0
0,7123,0,0,0.019785718293192638,0,0,0,0
0,7124,0.0029151633610144364,0,0,0.005359012150800361,0,0,0
0,7127,0.005098536742514962,0.00496149901883481,0,0,0,0,0
0,7128,0.0020080136603421966,0.0019540425633336445,0,0,0,0,0
0,7129,0,0,0.032297275449182095,0,0,0,0
0,7131,0.0022608474971371087,0.002200080769300837,0,0.004156168182646265,0,0,0
0,7132,0.0017449921527199093,0,0,0.0032078593860424697,0,0,0
0,7133,0.0016925470333758682,0,0,0,0,0,0
0,7134,0,0,0.009466442804070614,0,0,0,0
0,7137,0.002533628687998232,0,0,0,0,0,0
0,8421,0,0.0029263210232448027,0,0,0,0,0
0,7140,0,0,0.052290826917723396,0,0,0,0
0,7141,0.0029854082612798447,0,0,0.005488144973711214,0,0,0
0,7142,0.003051587262145654,0,0,0,0,0,0
0,7144,0,0,0.0060005866954764555,0,0,0,0
0,7147,0,0,0,0,0.007041102000713522,0,0
0,7148,0.0032689826607681673,0,0,0,0,0,0
0,7149,0.0029710897564295814,0,0,0,0,0,0
0,7153,0.003193155743379215,0,0,0,0,0,0
0,7156,0,0,0.03921812018829254,0,0,0,0
0,7158,0,0,0,0.003667600908357735,0,0,0
0,7159,0.0016541314131256815,0,0,0.003040827989439457,0,0,0
0,7161,0.003612082881723427,0.0035149978471628535,0,0,0,0,0
0,7164,0.0015428946804870928,0.0015014249832837594,0,0,0,0,0
0,7166,0,0.0022834171620773843,0,0,0,0,0
0,7167,0.0038239025568862204,0,0,0,0,0,0
0,7168,0.003470432572636234,0,0,0,0,0,0
0,5967,0.0060142933418987155,0,0,0,0,0,0
0,7171,0,0.0051086621253256725,0,0,0,0,0
0,7173,0.00666099155070503,0,0,0,0,0,0
0,7176,0,0.0029916731056497735,0,0,0,0,0
0,7180,0.0014456761125217449,0,0,0,0,0,0
0,7183,0,0,0,0,0,0,0
0,7185,0,0.0046912228076920574,0,0,0,0,0
0,7188,0,0,0,0,0.005205921160102018,0,0
0,7192,0,0.004005462663046042,0,0,0,0,0
0,7194,0,0,0,0.0120506886988897,0,0,0
0,7195,0,0,0,0,0,0,0
0,7196,0,0.003827442100243996,0,0,0,0,0
0,7198,0.0036439542012680457,0,0,0.006698765188500451,0,0,0
0,7200,0,0.002877432605195367,0,0,0,0,0
0,7202,0,0,0,0.013089541172931917,0,0,0
0,7203,0,0.0031315435365632696,0,0,0,0,0
0,7204,0,0,0.00844697973286301,0,0,0,0
0,7205,0,0,0,0.014984080026908903,0,0,0
0,7206,0,0.007219426716029095,0,0,0,0,0
0,7207,0.005482054993058122,0,0,0,0,0,0
0,7209,0.004075475093523472,0,0,0,0,0,0
0,7211,0.003996594930423018,0,0,0,0,0,0
0,7214,0.0012838802367162025,0,0,0.002360186698539019,0,0,0
0,7215,0,0.005219239227605449,0,0,0,0,0
0,7219,0,0,0.04482070878662005,0,0,0,0
0,7220,0.0022732925292314413,0.0022121913056456126,0,0,0,0,0
0,7221,0.0014524553674456454,0,0,0,0,0,0
0,7224,0,0,0.00810411339684274,0,0,0,0
0,7226,0.005410237678738583,0,0,0,0,0,0
0,7228,0.004301890376496998,0.00418626479714187,0,0.007908264458646366,0,0,0
0,7230,0.007463520653199612,0.007262917238414812,0,0,0,0,0
0,7232,0,0,0,0,0,0,0
0,7234,0.002458223072283999,0,0,0.0045190082620836375,0,0,0
0,7235,0,0.002912184206707388,0,0,0,0,0
0,7236,0.0026360519753853948,0,0,0,0,0,0
0,7237,0.0020683546384493083,0.002012761705470549,0,0,0,0,0
0,7238,0,0,0.006440512406288512,0,0,0,0
0,7239,0,0.0046912228076920574,0,0,0,0,0
0,7240,0.0027967142853975967,0,0,0,0,0,0
0,7242,0,0,0,0.003094538266426839,0,0,0
0,7244,0,0,0.0043403453172813885,0,0,0,0
0,7246,0,0,0.09150894710601594,0,0,0,0
0,7247,0.0034998430181670493,0,0,0,0,0,0
0,7250,0,0,0,0.005839949138692701,0,0,0
0,7251,0.002302870684816237,0,0,0.004233420379349728,0,0,0
0,7252,0.005077641100127605,0,0,0,0,0,0
0,7255,0,0,0.008749859484240568,0,0,0,0
0,7256,0,0,0.0094258142941819,0,0,0,0
0,7262,0,0,0.004159497595727997,0,0,0,0
0,7264,0,0.008431078752285725,0,0,0,0,0
0,7269,0.004228479277921964,0,0,0,0,0,0
0,7273,0,0,0,0,0,0,0
0,7276,0,0,0.0063291490793786235,0,0,0,0
0,7278,0.0023420499592270994,0,0,0,0,0,0
0,7279,0,0.0037326447726837735,0,0,0,0,0
0,7280,0.003549984035619299,0,0,0,0,0,0
0,7281,0,0,0.014940236262206684,0,0,0,0
0,7282,0,0,0.007200704034571746,0,0,0,0
0,7283,0,0,0,0,0,0,0
0,7284,0,0,0.06863171032951196,0,0,0,0
0,7285,0,0.005505224938707118,0,0,0,0,0
0,7286,0,0.0026152803938760496,0,0,0,0,0
0,7287,0.0032950649692317434,0,0,0,0,0,0
0,7289,0.002687515029134784,0,0,0,0,0,0
0,7292,0.0037543770558519257,0,0,0,0,0,0
0,7294,0,0,0,0,0,0,0
0,7296,0,0,0,0.004591895492117245,0,0,0
0,7298,0.003330495775352515,0,0,0,0,0.007512811469590047,0
0,7299,0,0,0,0.00698644222113544,0.006004375325761837,0,0
